Datetime,Badger Pass: Snow Water Equivalent,Mount Lockhart: Snow Water Equivalent,GIBSON RESERVOIR; MONTANA: Inflow,Badger Pass: Precipitation,Mount Lockhart: Precipitation
2016-03-11,21.7,12.4,203.559,0.2,0.1
2016-03-12,21.9,12.3,200.653,0.2,0.0
2016-03-13,22.1,12.4,201.275,0.1,0.2
2016-03-14,22.3,12.5,201.898,0.3,0.4
2016-03-15,22.6,12.9,194.463,0.3,0.1
2016-03-16,22.9,13.0,195.707,0.2,0.1
2016-03-17,22.9,13.1,195.86,0.3,0.2
2016-03-18,23.2,13.3,197.409,0.2,0.1
2016-03-19,23.3,13.3,198.348,0.1,0.1
2016-03-20,23.4,13.3,198.531,0.1,0.0
2016-03-21,23.5,13.3,199.145,0.0,0.1
2016-03-22,23.6,13.3,199.759,0.1,0.0
2016-03-23,23.7,13.3,199.365,0.0,0.1
2016-03-24,23.8,13.4,242.85,0.3,0.0
2016-03-25,24.2,13.3,258.114,0.2,0.2
2016-03-26,24.6,13.5,241.622,0.0,0.1
2016-03-27,24.6,13.5,231.165,0.1,0.0
2016-03-28,24.7,13.5,235.83,0.1,0.0
2016-03-29,24.7,13.5,233.441,0.0,0.2
2016-03-30,24.8,13.7,222.977,0.2,0.2
2016-03-31,25.3,13.9,231.167,0.3,0.3
2016-04-01,25.6,14.2,232.805,0.2,0.0
2016-04-02,25.8,14.0,272.267,0.1,0.0
2016-04-03,25.3,13.6,414.123,0.0,0.0
2016-04-04,24.8,13.4,573.242,0.0,0.0
2016-04-05,24.2,13.4,615.953,0.3,0.2
2016-04-06,24.4,13.7,496.287,0.0,0.0
2016-04-07,24.4,13.8,545.988,0.4,0.2
2016-04-08,24.2,13.7,730.866,0.0,0.0
2016-04-09,24.0,13.3,1017.712,0.1,0.0
2016-04-10,23.8,13.2,1269.431,0.0,0.0
2016-04-11,23.0,13.1,1288.884,0.0,0.0
2016-04-12,22.5,12.6,1287.712,0.0,0.0
2016-04-13,22.3,12.4,1379.31,0.0,0.0
2016-04-14,22.1,12.4,1240.617,0.7,0.5
2016-04-15,22.8,12.9,1084.761,1.4,1.2
2016-04-16,23.5,14.1,975.678,0.1,0.2
2016-04-17,23.9,14.0,908.317,0.1,0.0
2016-04-18,23.3,13.7,1010.56,0.1,0.0
2016-04-19,22.4,13.5,1064.04,0.1,0.0
2016-04-20,21.5,13.1,1298.848,0.0,0.0
2016-04-21,20.0,12.5,1703.314,0.0,0.0
2016-04-22,19.7,12.0,2087.954,0.0,0.0
2016-04-23,19.5,11.2,2369.346,0.1,0.0
2016-04-24,19.3,11.0,2360.758,0.0,0.0
2016-04-25,18.9,10.6,2092.401,0.0,0.1
2016-04-26,18.9,10.4,1718.551,0.1,0.0
2016-04-27,19.0,10.3,1549.537,0.0,0.0
2016-04-28,18.9,10.3,1382.947,0.2,0.2
2016-04-29,19.0,10.5,1156.016,0.1,0.1
2016-04-30,18.9,10.6,1056.989,0.1,0.1
2016-05-01,18.8,10.6,994.365,0.2,0.0
2016-05-02,18.2,10.3,1045.183,0.1,0.0
2016-05-03,17.6,9.5,1253.598,0.0,0.0
2016-05-04,16.3,8.5,1646.654,0.0,0.0
2016-05-05,14.9,7.5,2045.58,0.1,0.1
2016-05-06,13.8,6.8,2480.521,0.0,0.1
2016-05-07,13.1,6.4,2220.149,0.1,0.1
2016-05-08,11.7,5.4,2458.113,0.0,0.0
2016-05-09,10.4,4.2,2767.57,0.7,1.1
2016-05-10,11.7,5.4,2048.394,0.3,0.2
2016-05-11,11.9,5.5,1656.675,0.2,0.0
2016-05-12,11.9,5.4,1473.398,0.2,0.6
2016-05-13,12.3,5.9,1370.854,0.5,0.0
2016-05-14,12.4,5.9,1226.791,0.0,0.0
2016-05-15,12.4,5.9,1188.128,0.0,0.0
2016-05-16,12.4,5.9,1203.263,0.0,0.1
2016-05-17,12.0,5.7,1109.375,0.1,0.1
2016-05-18,11.3,5.0,1255.732,0.0,0.1
2016-05-19,10.4,4.3,1590.475,0.1,0.3
2016-05-20,10.0,3.9,1696.944,0.0,0.7
2016-05-21,10.0,3.7,1705.711,0.0,0.2
2016-05-22,10.1,3.5,1666.649,0.7,0.4
2016-05-23,10.9,3.7,1553.709,0.8,0.6
2016-05-24,11.4,3.9,1505.919,0.2,0.2
2016-05-25,11.2,3.5,1472.924,0.1,0.3
2016-05-26,11.0,2.5,1485.897,0.2,0.1
2016-05-27,10.3,1.2,1640.114,0.0,0.0
2016-05-28,9.8,0.6,1565.342,0.0,0.0
2016-05-29,9.6,0.0,1425.184,0.2,0.0
2016-05-30,8.7,0.0,1472.978,0.0,0.1
2016-05-31,8.0,0.0,1453.421,0.0,0.0
2016-06-01,7.2,0.0,1399.757,0.2,0.1
2016-06-02,5.9,0.0,1550.729,0.1,0.0
2016-06-03,5.0,0.0,1587.535,0.0,0.1
2016-06-04,2.8,0.0,1853.073,0.3,0.1
2016-06-05,1.2,0.0,1940.382,0.5,0.0
2016-06-06,0.0,0.0,2087.899,0.3,0.0
2016-06-07,0.0,0.0,2128.688,0.4,0.0
2016-06-08,0.0,0.0,2079.741,0.0,0.0
2016-06-09,0.0,0.0,2009.328,0.0,0.0
2016-06-10,0.0,0.0,1856.593,0.7,0.0
2016-06-11,0.0,0.0,1572.13,0.0,0.0
2016-06-12,0.0,0.0,1477.406,0.1,0.0
2016-06-13,0.0,0.0,1287.491,0.4,0.0
2016-06-14,0.0,0.0,1179.303,0.0,0.0
2016-06-15,0.0,0.0,1039.086,0.0,0.0
2016-06-16,0.0,0.0,925.067,0.0,0.0
2016-06-17,0.0,0.0,899.17,0.1,0.3
2016-06-18,0.0,0.0,884.532,0.0,0.2
2016-06-19,0.0,0.0,814.374,0.0,0.0
2016-06-20,0.0,0.0,788.779,0.0,0.0
2016-06-21,0.0,0.0,798.932,0.0,0.0
2016-06-22,0.0,0.0,742.366,0.1,0.1
2016-06-23,0.0,0.0,797.859,0.0,0.1
2016-06-24,0.0,0.0,762.796,0.4,0.1
2016-06-25,0.0,0.0,679.185,0.3,0.2
2016-06-26,0.0,0.0,698.871,0.4,0.3
2016-06-27,0.0,0.0,599.046,0.1,0.1
2016-06-28,0.0,0.0,649.293,0.0,0.1
2016-06-29,0.0,0.0,612.811,0.0,0.1
2016-06-30,0.0,0.0,616.946,0.0,0.1
2016-07-01,0.0,0.0,595.745,0.0,0.0
2016-07-02,0.0,0.0,556.601,0.0,0.0
2016-07-03,0.0,0.0,540.037,0.0,0.0
2016-07-04,0.0,0.0,516.331,0.0,0.0
2016-07-05,0.0,0.0,492.198,0.1,0.0
2016-07-06,0.0,0.0,484.293,0.0,0.1
2016-07-07,0.0,0.0,484.978,0.4,0.2
2016-07-08,0.0,0.0,482.444,0.0,0.1
2016-07-09,0.0,0.0,458.72,0.0,0.0
2016-07-10,0.0,0.0,454.626,0.1,0.1
2016-07-11,0.0,0.0,454.63,0.6,0.4
2016-07-12,0.0,0.0,452.465,0.0,0.3
2016-07-13,0.0,0.0,449.302,0.0,0.1
2016-07-14,0.0,0.0,424.46,0.4,0.0
2016-07-15,0.0,0.0,419.397,0.0,0.1
2016-07-16,0.0,0.0,391.218,0.0,0.0
2016-07-17,0.0,0.0,385.952,0.0,0.0
2016-07-18,0.0,0.0,376.17,0.0,0.4
2016-07-19,0.0,0.0,369.191,0.0,0.0
2016-07-20,0.0,0.0,358.306,0.0,0.0
2016-07-21,0.0,0.0,329.537,0.0,0.0
2016-07-22,0.0,0.0,293.403,0.0,0.0
2016-07-23,0.0,0.0,285.452,0.0,0.0
2016-07-24,0.0,0.0,284.564,0.0,0.0
2016-07-25,0.0,0.0,285.482,0.0,0.1
2016-07-26,0.0,0.0,284.677,0.0,0.3
2016-07-27,0.0,0.0,290.731,0.2,0.3
2016-07-28,0.0,0.0,303.643,0.0,0.4
2016-07-29,0.0,0.0,297.003,0.1,0.0
2016-07-30,0.0,0.0,288.818,0.0,0.0
2016-07-31,0.0,0.0,239.627,0.0,0.0
2016-08-01,0.0,0.0,232.033,0.0,0.0
2016-08-02,0.0,0.0,220.645,0.1,0.0
2016-08-03,0.0,0.0,216.957,0.0,0.0
2016-08-04,0.0,0.0,223.594,0.0,0.1
2016-08-05,0.0,0.0,218.291,0.0,0.1
2016-08-06,0.0,0.0,222.493,0.0,0.0
2016-08-07,0.0,0.0,236.84,0.0,0.3
2016-08-08,0.0,0.0,252.367,0.7,0.4
2016-08-09,0.0,0.0,258.563,0.0,0.5
2016-08-10,0.0,0.0,249.618,0.4,0.0
2016-08-11,0.0,0.0,242.55,0.2,0.3
2016-08-12,0.0,0.0,239.385,0.1,0.1
2016-08-13,0.0,0.0,205.42,0.1,0.1
2016-08-14,0.0,0.0,199.963,0.0,0.0
2016-08-15,0.0,0.0,195.521,0.0,0.0
2016-08-16,0.0,0.0,195.17,0.0,0.0
2016-08-17,0.0,0.0,196.846,0.0,0.0
2016-08-18,0.0,0.0,189.504,0.0,0.0
2016-08-19,0.0,0.0,187.917,0.0,0.0
2016-08-20,0.0,0.0,191.744,0.2,0.0
2016-08-21,0.0,0.0,183.681,0.0,0.0
2016-08-22,0.0,0.0,162.579,0.0,0.0
2016-08-23,0.0,0.0,178.92,0.0,0.0
2016-08-24,0.0,0.0,184.099,0.0,0.0
2016-08-25,0.0,0.0,160.819,0.0,0.0
2016-08-26,0.0,0.0,173.766,0.0,0.0
2016-08-27,0.0,0.0,181.089,0.0,0.0
2016-08-28,0.0,0.0,153.956,0.0,0.2
2016-08-29,0.0,0.0,151.031,0.3,0.0
2016-08-30,0.0,0.0,151.114,0.1,0.0
2016-08-31,0.0,0.0,169.728,0.0,0.1
2016-09-01,0.0,0.0,157.333,0.0,0.0
2016-09-02,0.0,0.0,156.553,0.0,0.1
2016-09-03,0.0,0.0,151.023,0.0,0.0
2016-09-04,0.0,0.0,158.113,0.0,0.2
2016-09-05,0.0,0.0,172.458,0.0,0.2
2016-09-06,0.0,0.0,172.839,0.0,0.0
2016-09-07,0.0,0.0,178.363,0.0,0.1
2016-09-08,0.0,0.0,193.558,0.0,0.3
2016-09-09,0.0,0.0,115.383,0.0,0.0
2016-09-10,0.0,0.0,163.71,0.1,0.0
2016-09-11,0.0,0.0,168.796,0.5,0.2
2016-09-12,0.4,0.0,170.952,0.3,0.2
2016-09-13,0.5,0.0,179.2,0.1,0.0
2016-09-14,0.4,0.0,176.374,0.1,0.0
2016-09-15,0.0,0.0,152.066,0.0,0.0
2016-09-16,0.0,0.0,147.392,0.0,0.0
2016-09-17,0.0,0.0,160.926,0.3,0.2
2016-09-18,0.0,0.0,173.106,0.2,0.2
2016-09-19,0.0,0.0,167.152,0.0,0.0
2016-09-20,0.0,0.0,126.973,0.0,0.0
2016-09-21,0.0,0.0,178.293,0.4,0.4
2016-09-22,0.0,0.0,224.2,0.7,0.4
2016-09-23,0.0,0.0,206.646,0.0,0.0
2016-09-24,0.0,0.0,174.019,0.0,0.0
2016-09-25,0.0,0.0,173.092,0.0,0.0
2016-09-26,0.0,0.0,169.669,0.0,0.0
2016-09-27,0.0,0.0,159.056,0.0,0.0
2016-09-28,0.0,0.0,156.83,0.0,0.0
2016-09-29,0.0,0.0,150.809,0.0,0.0
2016-09-30,0.0,0.0,161.877,0.0,0.0
2016-10-01,0.0,0.0,155.751,0.1,0.1
2016-10-02,0.0,0.0,153.619,0.1,0.1
2016-10-03,0.0,0.0,166.156,0.0,0.1
2016-10-04,0.0,0.0,171.224,0.0,0.0
2016-10-05,0.0,0.0,181.439,0.1,0.2
2016-10-06,0.0,0.0,176.038,0.1,0.2
2016-10-07,0.0,0.0,176.162,0.3,0.2
2016-10-08,0.0,0.0,174.832,0.5,0.0
2016-10-09,0.0,0.0,184.333,0.6,0.8
2016-10-10,0.2,0.0,280.539,1.4,0.8
2016-10-11,1.5,1.0,311.147,0.2,0.1
2016-10-12,1.5,1.0,265.158,0.2,0.0
2016-10-13,1.6,1.0,279.152,0.1,0.1
2016-10-14,1.6,0.9,285.867,0.2,0.3
2016-10-15,1.5,0.6,372.488,0.2,0.2
2016-10-16,1.8,0.4,414.607,0.0,0.3
2016-10-17,1.8,0.3,441.503,0.2,0.1
2016-10-18,2.0,0.4,384.828,0.3,0.0
2016-10-19,2.1,0.3,353.973,0.1,0.1
2016-10-20,2.2,0.4,339.041,0.3,0.4
2016-10-21,2.3,0.2,371.907,0.2,0.0
2016-10-22,2.3,0.0,401.169,0.0,0.2
2016-10-23,2.3,0.0,394.063,0.2,0.0
2016-10-24,2.4,0.0,355.527,0.1,0.0
2016-10-25,2.3,0.0,354.15,0.0,0.0
2016-10-26,2.3,0.0,350.117,0.1,0.0
2016-10-27,2.1,0.0,359.221,0.0,0.1
2016-10-28,1.8,0.0,409.688,0.0,0.0
2016-10-29,1.6,0.0,428.483,0.0,0.0
2016-10-30,1.6,0.0,413.059,0.1,0.1
2016-10-31,1.6,0.0,507.951,0.6,0.7
2016-11-01,2.3,0.0,527.746,0.3,0.0
2016-11-02,2.5,0.0,459.371,0.1,0.1
2016-11-03,2.5,0.0,449.182,0.0,0.0
2016-11-04,2.4,0.0,424.748,0.0,0.0
2016-11-05,2.4,0.0,413.322,0.0,0.0
2016-11-06,2.4,0.0,415.977,0.0,0.0
2016-11-07,2.4,0.0,389.753,0.0,0.0
2016-11-08,2.4,0.0,370.013,0.1,0.1
2016-11-09,2.4,0.0,369.846,0.0,0.0
2016-11-10,2.3,0.0,366.105,0.0,0.0
2016-11-11,2.3,0.0,348.203,0.1,0.0
2016-11-12,2.3,0.0,347.398,0.0,0.0
2016-11-13,2.1,0.0,334.967,0.0,0.0
2016-11-14,2.1,0.0,350.205,0.2,0.5
2016-11-15,2.6,0.0,436.288,0.6,0.9
2016-11-16,3.0,0.5,494.475,0.2,0.3
2016-11-17,3.2,0.6,448.484,0.0,0.0
2016-11-18,3.2,0.6,384.475,0.1,0.0
2016-11-19,3.1,0.6,398.375,0.2,0.1
2016-11-20,3.3,0.7,397.692,0.0,0.0
2016-11-21,3.3,0.7,381.808,0.1,0.0
2016-11-22,3.4,0.7,365.84,0.0,0.0
2016-11-23,3.4,0.7,319.552,0.1,0.1
2016-11-24,3.5,0.8,308.522,0.0,0.0
2016-11-25,3.6,0.8,337.232,0.0,0.0
2016-11-26,3.6,0.8,298.295,0.0,0.0
2016-11-27,3.6,0.9,293.111,0.0,0.0
2016-11-28,3.6,0.9,284.389,0.0,0.0
2016-11-29,3.6,0.9,282.242,0.0,0.0
2016-11-30,3.6,0.9,239.352,0.1,0.0
2016-12-01,3.7,1.0,269.147,0.1,0.2
2016-12-02,3.9,1.2,271.768,0.1,0.0
2016-12-03,4.1,1.3,256.32,0.8,0.1
2016-12-04,5.2,1.5,260.646,0.7,0.9
2016-12-05,6.3,2.5,211.508,0.0,0.0
2016-12-06,6.3,2.6,170.307,0.0,0.0
2016-12-07,6.2,2.7,133.081,0.0,0.0
2016-12-08,6.1,2.7,130.097,0.0,0.0
2016-12-09,6.1,2.7,158.384,0.5,0.4
2016-12-10,6.3,2.8,219.036,0.3,0.4
2016-12-11,6.7,3.3,235.401,0.8,0.3
2016-12-12,7.6,3.7,236.661,0.2,0.4
2016-12-13,7.8,4.1,208.131,0.0,0.0
2016-12-14,7.8,4.1,195.696,0.0,0.1
2016-12-15,7.8,4.1,222.096,0.0,0.0
2016-12-16,7.8,4.1,213.226,0.0,0.0
2016-12-17,7.8,4.4,200.805,0.0,0.3
2016-12-18,7.8,4.5,223.671,0.5,0.2
2016-12-19,8.1,4.7,218.312,0.5,0.4
2016-12-20,8.9,5.2,211.955,0.7,0.5
2016-12-21,9.6,5.9,216.696,0.2,0.2
2016-12-22,9.7,5.9,203.251,0.1,0.0
2016-12-23,9.9,6.0,203.41,0.0,0.0
2016-12-24,10.1,6.0,207.61,0.0,0.1
2016-12-25,10.2,6.2,197.691,0.0,0.1
2016-12-26,10.2,6.3,188.263,0.1,0.0
2016-12-27,10.4,6.3,191.935,0.6,0.5
2016-12-28,11.0,6.8,208.712,0.5,0.4
2016-12-29,11.5,7.1,199.77,0.3,0.1
2016-12-30,11.9,7.2,169.148,0.4,0.4
2016-12-31,12.4,7.6,182.893,0.0,0.0
2017-01-01,12.4,7.7,166.351,0.4,0.0
2017-01-02,12.7,7.8,155.843,0.0,0.0
2017-01-03,12.7,7.9,149.354,0.0,0.0
2017-01-04,12.7,7.9,163.542,0.0,0.1
2017-01-05,12.7,7.9,163.118,0.0,0.1
2017-01-06,12.7,7.9,170.274,0.0,0.0
2017-01-07,12.6,7.9,167.34,0.2,0.1
2017-01-08,12.6,8.0,174.493,0.2,0.2
2017-01-09,12.9,8.2,177.631,1.0,0.6
2017-01-10,14.0,8.8,182.272,0.2,0.5
2017-01-11,14.2,9.3,160.687,0.0,0.0
2017-01-12,14.2,9.3,157.733,0.3,0.0
2017-01-13,14.5,9.4,168.393,0.2,0.1
2017-01-14,14.6,9.4,161.42,0.0,0.1
2017-01-15,14.7,9.4,161.504,0.0,0.0
2017-01-16,14.7,9.4,162.088,0.1,0.0
2017-01-17,14.7,9.4,168.726,0.2,0.0
2017-01-18,14.8,9.3,165.784,0.0,0.0
2017-01-19,14.8,9.3,165.866,0.0,0.1
2017-01-20,14.8,9.4,158.382,0.0,0.0
2017-01-21,14.8,9.5,148.359,0.0,0.0
2017-01-22,15.1,9.5,159.513,0.0,0.0
2017-01-23,15.1,9.5,158.579,0.0,0.0
2017-01-24,15.1,9.6,141.996,0.0,0.0
2017-01-25,15.1,9.6,148.592,0.0,0.0
2017-01-26,15.2,9.6,159.247,0.0,0.0
2017-01-27,15.2,9.6,156.285,0.0,0.0
2017-01-28,15.1,9.6,152.313,0.1,0.1
2017-01-29,15.0,9.6,145.816,0.0,0.0
2017-01-30,15.0,9.6,149.397,0.1,0.1
2017-01-31,15.1,9.7,152.479,0.1,0.3
2017-02-01,15.2,10.0,124.781,0.0,0.0
2017-02-02,15.3,10.0,134.881,0.0,0.0
2017-02-03,15.3,10.1,124.308,0.8,0.2
2017-02-04,16.1,10.6,153.089,1.2,1.1
2017-02-05,17.4,11.7,156.68,1.2,1.4
2017-02-06,18.7,13.2,146.155,1.0,1.2
2017-02-07,19.7,14.3,135.602,0.0,0.1
2017-02-08,19.7,14.4,146.221,0.3,0.2
2017-02-09,19.9,14.5,193.19,1.8,1.7
2017-02-10,21.9,15.8,193.321,0.0,0.0
2017-02-11,22.0,15.8,226.238,0.2,0.0
2017-02-12,22.2,15.9,208.755,0.1,0.1
2017-02-13,22.4,16.0,198.303,0.0,0.0
2017-02-14,22.6,16.0,213.066,0.1,0.3
2017-02-15,22.9,15.9,220.777,0.0,0.0
2017-02-16,23.0,15.8,254.729,0.1,0.1
2017-02-17,23.3,15.7,270.099,0.1,0.1
2017-02-18,23.5,15.8,278.417,0.0,0.0
2017-02-19,23.6,15.8,272.109,0.0,0.1
2017-02-20,23.6,16.0,280.412,0.3,0.3
2017-02-21,24.0,16.4,273.597,0.4,0.6
2017-02-22,24.3,17.0,271.293,0.0,0.1
2017-02-23,24.3,17.1,259.891,0.0,0.0
2017-02-24,24.3,17.2,166.251,0.0,0.0
2017-02-25,24.3,17.3,227.41,0.4,0.1
2017-02-26,24.7,17.3,201.151,0.0,0.3
2017-02-27,24.7,17.6,204.99,0.2,0.1
2017-02-28,25.1,17.7,209.306,0.3,0.3
2017-03-01,25.6,18.0,218.703,0.6,0.7
2017-03-02,26.5,18.7,226.852,0.5,0.1
2017-03-03,27.0,18.8,210.811,0.0,0.0
2017-03-04,27.1,18.8,207.869,0.5,0.2
2017-03-05,27.7,19.1,223.081,0.2,0.6
2017-03-06,27.9,19.6,192.382,0.5,0.0
2017-03-07,28.5,19.7,199.987,0.6,0.0
2017-03-08,29.2,20.1,200.101,1.0,0.6
2017-03-09,30.5,20.6,192.012,0.3,0.2
2017-03-10,30.9,21.0,184.975,1.2,1.1
2017-03-11,32.2,21.8,219.801,0.6,0.3
2017-03-12,32.9,22.1,245.437,0.5,0.2
2017-03-13,33.4,22.2,237.669,0.2,0.1
2017-03-14,33.6,22.2,288.663,0.1,0.2
2017-03-15,34.0,22.0,380.155,0.1,0.1
2017-03-16,34.2,22.0,635.919,0.4,0.1
2017-03-17,34.7,21.9,689.514,0.0,0.0
2017-03-18,34.7,21.9,748.636,0.4,0.6
2017-03-19,35.6,21.9,1270.785,0.3,0.3
2017-03-20,35.0,21.9,1133.11,0.0,0.0
2017-03-21,34.8,21.8,1125.259,0.0,0.0
2017-03-22,34.8,21.6,987.421,0.0,0.0
2017-03-23,34.5,21.7,964.941,0.1,0.1
2017-03-24,34.5,21.7,933.847,0.0,0.0
2017-03-25,34.5,21.6,889.089,0.3,0.1
2017-03-26,34.8,21.6,841.3,0.2,0.0
2017-03-27,35.0,21.6,862.895,0.0,0.0
2017-03-28,35.1,21.6,801.448,0.0,0.1
2017-03-29,35.3,21.5,734.0,0.1,0.0
2017-03-30,35.6,21.5,809.725,0.0,0.0
2017-03-31,35.7,21.4,948.337,0.3,0.1
2017-04-01,36.1,21.5,890.609,0.0,0.0
2017-04-02,36.1,21.5,1041.882,0.1,0.1
2017-04-03,36.3,21.4,930.941,0.1,0.1
2017-04-04,36.5,21.5,848.654,0.1,0.0
2017-04-05,36.7,21.5,835.431,0.0,0.0
2017-04-06,36.7,21.3,879.235,0.1,0.0
2017-04-07,36.8,21.2,1135.012,0.3,0.0
2017-04-08,37.2,21.2,1349.324,0.2,0.2
2017-04-09,37.4,21.5,1303.094,0.2,0.6
2017-04-10,37.5,21.7,1113.312,0.2,0.0
2017-04-11,37.7,21.8,1019.406,0.3,0.3
2017-04-12,37.9,21.8,977.095,0.1,0.0
2017-04-13,38.1,22.0,1076.043,0.0,0.2
2017-04-14,38.1,22.1,1235.135,0.1,0.2
2017-04-15,38.1,22.1,1075.522,0.1,0.0
2017-04-16,38.3,22.1,1004.395,0.3,0.2
2017-04-17,38.4,21.9,1045.685,0.2,0.0
2017-04-18,38.7,22.2,1041.581,0.0,0.2
2017-04-19,38.7,22.1,1184.13,0.1,0.1
2017-04-20,38.9,21.9,1292.904,0.1,0.0
2017-04-21,38.7,21.7,1271.797,0.2,0.1
2017-04-22,39.0,21.7,1219.822,0.2,0.0
2017-04-23,39.1,21.5,1410.952,0.1,0.0
2017-04-24,38.9,21.3,1428.597,0.0,0.0
2017-04-25,38.6,21.3,1346.459,0.1,0.1
2017-04-26,38.7,21.3,1356.494,0.0,0.0
2017-04-27,38.8,21.3,1336.175,0.3,0.2
2017-04-28,39.1,21.4,1158.75,0.3,0.1
2017-04-29,39.4,21.5,1150.445,0.2,0.2
2017-04-30,39.5,21.4,1167.888,0.1,0.1
2017-05-01,39.7,21.6,1191.37,0.2,0.2
2017-05-02,39.9,21.5,1202.215,0.1,0.1
2017-05-03,39.9,21.5,1168.484,0.1,0.0
2017-05-04,40.0,21.0,1591.603,0.1,0.1
2017-05-05,39.8,20.0,2755.101,0.0,0.0
2017-05-06,38.8,19.0,4274.647,0.0,0.1
2017-05-07,37.6,18.4,5021.86,0.2,0.0
2017-05-08,36.9,18.2,4048.278,0.1,0.1
2017-05-09,36.6,17.6,3471.579,0.0,0.0
2017-05-10,35.9,17.1,3441.593,0.1,0.0
2017-05-11,35.1,16.3,3921.839,0.0,0.0
2017-05-12,33.9,15.5,4713.902,0.1,0.1
2017-05-13,33.2,15.0,4675.206,0.0,0.0
2017-05-14,32.6,14.8,3274.9,0.1,0.0
2017-05-15,32.7,14.7,2862.292,0.0,0.0
2017-05-16,32.6,14.3,2367.578,0.1,0.0
2017-05-17,32.1,13.9,2346.288,2.8,1.4
2017-05-18,35.1,15.5,2168.468,0.5,0.2
2017-05-19,35.2,15.4,2178.603,0.0,0.1
2017-05-20,35.2,15.2,2242.049,0.0,0.0
2017-05-21,35.1,15.0,2401.284,0.1,0.0
2017-05-22,34.3,14.2,2787.944,0.1,0.0
2017-05-23,33.4,13.6,3353.48,0.0,0.0
2017-05-24,32.6,12.5,4518.501,0.2,0.1
2017-05-25,31.5,12.2,3820.482,0.1,0.1
2017-05-26,31.6,12.3,3036.219,0.1,0.0
2017-05-27,31.4,11.8,2795.851,0.2,0.1
2017-05-28,30.3,10.8,3118.437,0.0,0.1
2017-05-29,29.0,10.2,3543.538,0.0,0.0
2017-05-30,27.5,9.0,3915.548,0.0,0.1
2017-05-31,26.1,7.8,4267.427,0.1,0.0
2017-06-01,24.4,6.5,5079.559,0.1,0.0
2017-06-02,22.6,5.1,5200.156,0.0,0.1
2017-06-03,21.3,3.8,4425.299,0.1,0.1
2017-06-04,19.9,2.3,4038.045,0.8,0.1
2017-06-05,18.3,0.0,4882.994,0.3,0.3
2017-06-06,17.0,0.0,3996.866,0.2,0.2
2017-06-07,15.5,0.0,3647.884,0.1,0.2
2017-06-08,13.3,0.0,3848.993,0.1,0.1
2017-06-09,11.5,0.0,3774.058,0.0,0.0
2017-06-10,10.1,0.0,2952.452,0.0,0.0
2017-06-11,9.0,0.0,2320.126,0.1,0.0
2017-06-12,7.8,0.0,2088.185,0.2,0.1
2017-06-13,6.1,0.0,3527.534,2.0,1.4
2017-06-14,5.3,0.0,3877.267,0.3,0.4
2017-06-15,3.5,0.0,2851.781,0.2,0.0
2017-06-16,2.5,0.0,2515.214,0.2,0.1
2017-06-17,1.3,0.0,2394.294,0.5,0.4
2017-06-18,0.7,0.0,2152.57,0.1,0.0
2017-06-19,0.0,0.0,1934.167,0.7,0.0
2017-06-20,0.0,0.0,1946.21,0.0,0.0
2017-06-21,0.0,0.0,1936.962,0.0,0.0
2017-06-22,0.0,0.0,1732.591,0.2,0.0
2017-06-23,0.0,0.0,1541.576,0.0,0.0
2017-06-24,0.0,0.0,1392.999,0.0,0.0
2017-06-25,0.0,0.0,1304.075,0.0,0.0
2017-06-26,0.0,0.0,1251.688,0.1,0.0
2017-06-27,0.0,0.0,1239.672,0.0,0.0
2017-06-28,0.0,0.0,1158.266,0.0,0.0
2017-06-29,0.0,0.0,1112.313,0.0,0.0
2017-06-30,0.0,0.0,1019.095,0.0,0.0
2017-07-01,0.0,0.0,966.916,0.0,0.0
2017-07-02,0.0,0.0,925.253,0.0,0.0
2017-07-03,0.0,0.0,885.85,0.0,0.0
2017-07-04,0.0,0.0,858.887,0.0,0.0
2017-07-05,0.0,0.0,800.421,0.1,0.0
2017-07-06,0.0,0.0,773.931,0.0,0.0
2017-07-07,0.0,0.0,748.2,0.0,0.0
2017-07-08,0.0,0.0,710.663,0.0,0.0
2017-07-09,0.0,0.0,692.988,0.0,0.0
2017-07-10,0.0,0.0,672.277,0.0,0.0
2017-07-11,0.0,0.0,630.123,0.0,0.0
2017-07-12,0.0,0.0,625.569,0.0,0.0
2017-07-13,0.0,0.0,586.028,0.0,0.0
2017-07-14,0.0,0.0,570.764,0.0,0.0
2017-07-15,0.0,0.0,564.454,0.0,0.0
2017-07-16,0.0,0.0,552.082,0.0,0.0
2017-07-17,0.0,0.0,504.842,0.0,0.0
2017-07-18,0.0,0.0,500.907,0.0,0.0
2017-07-19,0.0,0.0,473.632,0.0,0.0
2017-07-20,0.0,0.0,476.561,0.0,0.0
2017-07-21,0.0,0.0,438.278,0.0,0.0
2017-07-22,0.0,0.0,441.916,0.0,0.0
2017-07-23,0.0,0.0,440.287,0.0,0.0
2017-07-24,0.0,0.0,417.318,0.0,0.0
2017-07-25,0.0,0.0,404.664,0.0,0.0
2017-07-26,0.0,0.0,415.416,0.0,0.0
2017-07-27,0.0,0.0,396.92,0.0,0.0
2017-07-28,0.0,0.0,387.193,0.0,0.0
2017-07-29,0.0,0.0,390.565,0.0,0.0
2017-07-30,0.0,0.0,368.375,0.0,0.0
2017-07-31,0.0,0.0,358.159,0.0,0.0
2017-08-01,0.0,0.0,462.704,0.0,0.0
